book,chapter,verse,huggingface_image_link,current_text,corrected_text,uncertainty_count,uncertainties,images
acts,22,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/acts/000264.png,וַיְהִי בְּשׁוּבִי יְרוּשָׁלַיְמָה וּבְהִתְפַּלְלִי בֵּיתְהַכֶּל כִּי חָרֵב הָיִיתִי בִּתְמוּרַתִי,,1,בֵּיתְהַכֶּל - unclear if כ or כּ,000264.png
acts,23,6,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/acts/000270.png,וּבְכֵן יָדַע פּוּלוֹם כִּי חֵלֶק אֶחָד הָיָה מִצַּדּוּקִים וְחֵלֶק אֶחָד מִפְּרוּשִׁים וַיִּקְרָא בָּעֵדָה הָאֲנָשִׁים אַחַי אֲנִי פְּרִישִׁי הוּא בֵּן פְּרוּשִׁים וְעַל־תִּקְוַת תְּקוּמַת אָבוֹל,,1,verse_6_incomplete,000270.png
acts,27,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/acts/000312.png,וְלִיּוֹם הַבָּא תָּגַעְנוּ בְּצִידוֹן וְיוּלִיּוֹס יְחַלֵּס אֶת־פּוֹלוֹס בְּחֶסֶד וּנָהַל אֲלֵהוּ כְּלֶכֶת אֶל־רֵעָיו לְבַקֵּשׁ דְּרוֹז רְצוֹה רְבָאוֹת לָשׁוּן נִקָּרִי לְעַצְמוֹתָיו,,1,תָּגַעְנוּ possibly different nikud pattern,000312.png
acts,27,40,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/acts/000324.png,וַיְסִירוּ אֶת־הָאֲשֶׁר עַלוּ אֶת־הָעֲגוּנוֹת הָאֳנִיָּה אַנִיָּה לַיָּם וּפָתְחוּ הַתִּירוּ אֶת־עֲמֻדֵי הַחֻבֹּלָה וַהֲרִימוּ נֵס גָּדוֹל לָרוּחַ נָשְׁבָה בּוֹ לַחְקֹף אֶת־הַגָּבְשָׁה,,2,הָאֲשֶׁר | עֲגוּנוֹת,000324.png
acts,27,41,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/acts/000324.png,וּבִנְפֹל אוֹתָנוּ אֶל־מָקוֹם מִשְׁתַּיִם הִתְקְדִימוּ בְּתֹקֵף אֶת־הָאֳנִיָּה וְרֹאשׁ הָאֳנִיָּה בָחֵת לַעֲמֹד וְלֹא נָמוֹט אַךְ אֲחוֹרָה קָרַע בְּעַם הַדַּכְאוֹן וְהַגַּלִּים,,2,בָחֵת | הַדַּכְאוֹן,000324.png
corinthians1,3,10,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000018.png,כְּחֶסֶד אֱלֹהִים וְהַחֶסֶד לִי כַּמָּה הָדְלֵק הָכָם שַׂרְתִּי אֶת־כֹּסֶד בֹּנֶה עָלָיו אִישׁ אַחַר וְאִישׁ יִרְאֶה עַל יְבְנֶה עָלָיו,,1,"הָדְלֵק - unusual form, possibly הֳדְלַק or הָדֵּק",000018.png
corinthians1,4,13,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000026.png,מְגַדְּפִים נְחַלֵּץ כַּסְּרֵי הָעוֹלָם נִהְיֵנוּ סִיג וּמְאוּס כֻּלָּם כְּסוּרָה בָּעֶרֶךְ תְּנוֹסֶת עַד־הַיּוֹם הַזֶּה,,1,"כַּסְּרֵי - unusual form, possibly printing variant",000026.png
corinthians1,4,16,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000028.png,פָּרְתַּנְתּוֹ רוּעְגוֹהוֹס קוּאֵ־מֵ יְמִיתֵיס,,1,verse_16_transcription_requires_verification,000028.png
corinthians1,5,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000034.png,כִּי־מָה אַפִי נַעֲשֶׂר בְּהוֹן הוּא לִשְׁפֹּט יֵאוֹתוּ הֲלֹא אֶת־אֲשֶׁר בְּבֵית הַשֹּׁפֵט׃,,2,"Verse 12: Word 3 'נַעֲשֶׂר' - uncertain vocalization, may be different vowel pattern | Verse 12: Word 4 'בְּהוֹן' - unusual lexical form, transcribed as visible",000034.png
corinthians1,6,1,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000034.png,אִישׁ אִישׁ מִכֶּם אֲשֶׁר לוֹ דִּבַּר עַל־דִּבְרֵהוּ וְיִתְמַלֵּא לְבוֹ לִשְׁפֹּט לִפְנֵי הָרְשָׁעִים וְלֹא לִפְנֵי הַקְּדוֹשִׁים׃,,2,"Verse 1: Opening has ornamented letter, transcribed as part of word | Verse 1: Word 7 'וְיִתְמַלֵּא' - uncertain vocalization pattern",000034.png
corinthians1,6,2,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000034.png,הֲלֹא יְדַעְתֶּם כִּי־הַקְּדוֹשִׁים יִשְׁפְּטוּ אֶת־הָעוֹלָם וְאִם בָּכֶם יִשְׁפֹּט הָעוֹלָם הֲלֹא תִשְּׁוּ בָכֶם בְּמִשְׁפָּטִים קְטַנִּים מְזָה׃,,1,"Verse 2: Last word 'מְזָה' - unusual form, transcribed as visible",000034.png
corinthians1,6,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000034.png,וְאִם עַד־הֵנָה תְּבִיעוֹת הַתַּהְוָה יִשׁ לָכֶם לִשְׁפֹּט אוֹ זֹלוֹת לִבְנֵי אָדָם אֲשֶׁר בִּקְהַלַּת הַשֹּׁפֵט בְּמִשְׁפָּט׃,,3,"Verse 4: Word 4 'תְּבִיעוֹת' - uncertain vocalization | Verse 4: Word 5 'הַתַּהְוָה' - unusual form, transcribed as visible | Verse 4: Word 9 'זֹלוֹת' - uncertain vocalization",000034.png
corinthians1,8,1,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000052.png,וְעַל־דְּבָרִי אֱלִילִים יֹדְעַנוּ כִּי לָנוּ יֵשׁ דֵּעָה וְדֵּעָה מִתּוֹחַת וְהָאַהֲבָה בּוֹנֶה,,1,מִתּוֹחַת - unusual word form,000052.png
corinthians1,9,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000058.png,מִי גַם בַּמִּלְחֶמָה בַּחֲצָאוֹת עַצְמוֹ כִּי־עֵת אוֹ־מִי נֹטַע כֶּרֶם וּמִפִּרְיוֹ לֹא יֹאכַל אוֹ־מִי רֹעֶה צֹאן וּמֵחָלָב הַצֹּאן לֹא אָכַל,,1,Verse 7: Some spacing and word boundaries in the long verse are uncertain due to line length,000058.png
corinthians1,9,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000060.png,אִם אֲחֵרִים לְשִׁלְטוֹן עֲלֵיכֶם כַּמָּה יוֹתֵר שָׁנָה אִם לֹא לָנוּ אֲבָל לֹא נְתַעֵנוּ בִשְׁלְטוֹנֵנוּ כֹּל בַּר יִבְעַת אֶחָד נוֹגֵעַ בְּשׁוֹנָת הַמָּשִׁיחַ,,1,Verse 12 is very long and complex; some vowel marks may be ambiguous due to print quality,000060.png
corinthians1,10,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000070.png,כִּי לֶחֶם אֶחָד גְּלִיָּא אֲנַחְנוּ הָרַבִּים בַּיִת אֶחָד וּבְכֻסּוֹס אַחַת מִתְחַבְּרִים אֲנַחְנוּ,,1,verse 17 shows significant lexical variants,000070.png
corinthians1,12,2,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000086.png,יְדַעְתֶּם כִּי בַּאֲשֶׁר הֱיִיתֶם גּוֹיִם אֶל הָאֱלֹהִים אֵלָּלִים כַּפִּי הַמֵּם וּלֹא יְדַבֵּרוּ כְּמוֹ אֲשֶׁר הוֹלַכְתֶּם אֶתְכֶם,,2,Verse 2 appears incomplete or continues beyond visible portion | Word boundary between כַּפִּי הַמֵּם uncertain due to line break,000086.png
corinthians1,12,8,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000086.png,וּלְאֶחָד בְּרוּחַ נִתָּן דְּבַר חָכְמָה וּלְאֶחָד דְּבַר בֵּינָה בְּרוּחַ הַהוּא,,1,Final word הַהוּא - Hataf vowel verification needed on הַ,000086.png
corinthians1,12,9,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000086.png,וּלְאֶחָד אֱמוּנָה בְּרוּחַ הַהוּא וּלְאֶחָד מַתְּנוֹת רִפְאוּאוֹת בְּרוּחַ הַהוּא,,1,"רִפְאוּאוֹת - unusual orthography with double aleph, transcribed as visible",000086.png
corinthians1,12,28,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000092.png,וַיָּאוֹתִ אֵלֹהִים בַּקְּהִלָּה בָּרִאשׁוֹנָה אֶת־הַשְּׁלִיחִים שֵׁנִית הַנְּבִיאִים שְׁלִישִׂרֵה אֶת־הַכֹּהֲנִים וְאַחֲרֵיהֶם אֶת־הַכֹּחוֹת הַקְּדוֹשִׂים מַצִּילִים בְּחֲבָלוֹת וּמֵימֵי הַלְשׁוֹנוֹת,,1,"וַיָּאוֹתִ - first word difficult, possible alternative reading",000092.png
corinthians1,13,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000096.png,בַּעֲבוּטִים אֲנַחְנוּ עַתָּה רֹאִים כְמַרְאוֹה בַּיְהוּדָה וְאַז מִינִים אֶל־פָּנִים פֹּה יִדְעֵם אֹתוֹ כְמוֹ נוֹדַעְתִּי וְאָז יָדַעְתִּי כְּמוֹ גַם־נוֹדַעְתִּי,,1,"Verse 12: Character בַּעֲבוּטִים - first word unclear, possibly variant spelling",000096.png
corinthians1,14,5,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000098.png,וּמֵהֵר אֲנִי אֲשֶׁר לְכֻלְּכֶם תְּדַבְּרוּ לְשׁוֹנוֹת וּלְאַנְשִׁים מְדַבְּרוּ כִּי־הַמִּתְנַבֵּא גָדוֹל הוּא מִמְדַבֵּר בִּלְשׁוֹנוֹת כִּבְלֵד אִם בִּנְבִיא הוּא אֲשֶׁר נִקְרַאת מִבֵּן תִּבֶן חֵק מִמֶּנּוּ,,3,"Word 'לְכֻלְּכֶם' - double lamed uncertain, could be printing artifact | Word 'כִּבְלֵד' - unusual form, may be misread | Final phrase ambiguous due to complex nikud",000098.png
corinthians1,15,40,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000120.png,וּגְוִיּוֹת הַשָּׁמַיִם גּוּפוֹת בַּמְּדִינָה וְהָעָצֶר וְגַם כְּבוֹד אַךְ הוּא לִגְוִיּוֹת הַשָּׁמַיִם וְגַם אַךְ לְכָבוֹד לַגִּוֹת הָאָרְצִי,,1,"Verse 40 contains several unusual forms: 'בַּמְּדִינָה', 'הָעָצֶר', 'לַגִּוֹת' - transcribed as visible but may be non-standard",000120.png
corinthians1,15,41,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/corinthians1/000120.png,אַךְ כְּבוֹד לַשֶׁמֶשׁ וּכְבוֹד אַךְ הוּא לַלְּבָנָה וּכְבוֹד אַךְ לַכּוֹכָבִים כִּי מַהֲלֶכֶת הָיא בּוֹ כּוֹכָב לְכוֹכָב בַּכָּבוֹד,,1,Verse 41 contains unusual form 'מַהֲלֶכֶת' - transcribed as visible,000120.png
james,2,25,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000016.png,וְגַם־כֵּן גַּם רָחָב אִשָּׁה זוֹנָה הֲלֹא מִמַּעֲשִׂים נִצְדְּקָה בְּקַבְּלָהּ אֵת הַמַּלְאָכִים וַיְּבָרֶךָ אֲתֵי בְּשָׁבוּחַ,,1,Verse 25: Final word 'בְּשָׁבוּחַ' may have variant reading - unclear if this is the exact form,000016.png
james,3,1,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000016.png,אַל־תִּרְבּוּ מְלַמְּדִים רַבִּים בְּכֶם אַחַי יוֹדְעִים כִּי בְשָׁפַט גָּדוֹל נְאַחֲרִים נִשָּׁא,,1,Verse 1: Word 'נְאַחֲרִים' or 'נְאַתֲרִים' - middle letter uncertain,000016.png
james,3,16,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000022.png,כִּי אֲשֶׁר קִנְאָה וּמְרִיבָה שָׁם הַרְהִי מְעֻשָּׂה שָׁלֹא הַדָּבְרִים שֹׁלְחַן טְרִידָה וְכׇל מַעֲשֶׂה רָע,,1,Word boundaries in verse 16 need verification,000022.png
james,3,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000022.png,וְהַחָכְמָה אֲשֶׁר מִלְמַעְלָה בָרִאשֹׁנָה וּפַה זַכָּה הִיא וְאַחַר־כֵּן נְתַרְדְּפֵיהָ סְלִיחָה וְעֶרֶךְ שָׁלוֹם נְתַרְדְּפֵי חֶסֶד וּרְחַמִים וּמְלֵאָה בַּעֲשִׂים טוֹבִים וּבִלְתִּי חִלּוּק נִמְרֶמָה,,1,Complex verse with multiple compounds,000022.png
james,4,2,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000022.png,אַתֶּם תִּרְאוּ בְּמִשְׁפָּטִים וְאֵין הִתְרַגְּזוּ וְקִנֵּאתֶם וְלֹא תַּכְלוּלוּ הֲלֹא תִלְחֲמוּ וְלֹא יִהְיֶה לָכֶם עַל כִּי לֹא שָׁאַלְתֶּם אֹתוֹ,,1,Verse 2 has complex word boundaries,000022.png
james,4,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000028.png,כִּי אֲשֶׁר יוֹדֵעַ לַעֲשׂוֹת טוֹב וְלֹא עֹשֵׂהוּ חַטָּאת לוֹ דָבָר בְּרֹאשׁ,,1,"בְּרֹאשׁ - Final word unclear, may be punctuation mark not fully visible",000028.png
james,5,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000028.png,זְהַבְכֶם וְכַסְפְּכֶם נֶחְלַאוּ וְחֶלְאָתָם תִּהְיֶה לָכֶם לְעוֹן צְוֹרֵרֶת וְחֶלְאָתָם תְּהִי בְּבְשַׂרְכֶם כְּמוֹ אֵשׁ צְוַרְתֶּם לָכֶם לַאֲחֲרִית הַיָּמִים,,2,צְוֹרֵרֶת - uncertain reading | צְוַרְתֶּם - uncertain reading,000028.png
james,5,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000028.png,הִנֵּה שְׂכַר הַפּוֹעֲלִים הַשְּׁכִיל הַקּוֹצְרִים אֶת־אֲדָמוֹתֵיכֶם אֲשֶׁר מִמֶּכֶם קוֹרֵא נִבְזֶךָ וְנִזְעֲקוּ הַקּוֹצְרִים בָּאוּ עַל אָזְנֵי יְהוָה צְבָאוֹת,,2,הַשְּׁכִיל - uncertain reading | נִבְזֶךָ - uncertain reading,000028.png
james,5,6,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/james/000028.png,תִּנְבֶה נִרְגָּמוּ אֶת־הַצַּדִּיק אֲשֶׁר לֹא וַהֲקוֹמֶם עֲלֵיכֶם,,3,תִּנְבֶה - uncertain reading | נִרְגָּמוּ - uncertain reading | וַהֲקוֹמֶם - uncertain reading,000028.png
john1,2,8,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john1/000011.png,נֶאֱסַף מִבְּצֵא חֲרָשָׁה כִּתַהֲב אֲנִי־אֱלֵיהֶם שָׁאַבֲא אִמְּהָ בּוֹ וַכְּבִישִׁים עַתָּה נֶסַבְ תַּהֲוְאוּ נְבוּן עֲפָהּ נֶגְבֵּהּ,,2,Verse 8: First word unclear due to print quality | Verse 8: Multiple Nikud marks difficult to distinguish with certainty,000011.png
john1,2,13,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john1/000011.png,כּוֹתֵב אֲנִי אֲלֵיכֶם אֲבוֹת כִּי־יְדַעְתֶּם אוֹתוֹ אֲשֶׁר הָיָה מִבְּרֵאשִׁית כּוֹתֵב אֲנִי אֲלֵיכֶם בַּחוּרִים כִּי גְבַרְתֶּם מֵרַע,,1,"Verse 13: Complex verse spanning multiple lines, word boundaries verified but some Nikud marks compressed",000011.png
john1,2,16,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john1/000013.png,כִּי כָּל אֲשֶׁר בָּעוֹלָם הוּא הַתְּבֶשֶׁר הוּא וְתַאֲוַת עֵינַיִם תַּאֲוַת אֲוַת מִן־תַּאֲוָה מִן־מִתְגַּאֲוַת אִינֶנָּה מִן־הָאָב כִּי־אִם מִן־הָעוֹלָם,,2,הַתְּבֶשֶׁר - unclear vocalization | תַּאֲוָה - repetitive text structure unclear,000013.png
john1,2,18,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john1/000013.png,בָּנַי עַת קֵץ הַיא וְכַאֲשֶׁר שְׁמַעְתֶּם כִּי יָבוֹא מָשִׁיחַ שָׁקֶר וְעַתָּה מְשִׁיחֵי שְׁקָדִים רַבִּים הָיוּ מִזֶּאנוּ יוֹדְעִים אֲנַחְנוּ כִּי־עַת קֵץ הִיא,,2,מָשִׁיחַ - possible dagesh in shin unclear | שְׁקָדִים - unusual word form,000013.png
john1,3,20,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john1/000023.png,כִּי אִם־לְבָבֵנוּ יִרְאֵב אוֹתָנוּ בְּמָה דְּגַדּוֹל הָאֱלֹהִים מִלְּבַבֵּנוּ וְיוֹדֵעַ אֶת־כָּל־דָּבָר,,1,"Verse 20: Third word - character after Mem appears to be Resh (יִרְאֵב), though the shape is slightly unclear",000023.png
john1,4,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john1/000029.png,לְכֹל כָּל אֲשֶׁר יְהוָֹדֶה כִּי יֵשׁוּעַ הוּא בֶּן־אֱלֹהִים הוּא בְעוֹמְדוֹ בֵאלֹהִים וֵאלֹהִים בּוֹ,,1,"יְהוָֹדֶה - unusual form, possibly יוֹדֶה or variant",000029.png
john1,4,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john1/000029.png,בְּזֹאת נִשְׁלְמָה הָאַהֲבָה לְבַטְחֵֽנוּ אֲשֶׁר נִּתְרֵֽי־לָֽנוּ בְּיוֹם הַדִּין כִּי־כְמוֹתוֹ הֵנָּה גַם הוֹיֽנוּ אֲנַֽחְנוּ בָּעוֹלָם הַזֶּה,,1,נִּתְרֵֽי - possibly נִבְטֵי or variant form,000029.png
mark,3,5,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000024.png,וְנַתְעִים מַסְכִּיב בַּחֲמָרָא נִשְׁווּחַח עַל כַּהָוָא כְכֻלָּם וְאָבַד לְבָחֵין וְאַסַר לוֹ מִבָר פְּשַׁט אַיְךְ וּפְשַׁט וַיְהִי אֵידְהּ,,1,verse 5: Hutter's typeface makes some letters ambiguous; transcribed visible ink exactly,000024.png
mark,3,9,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000024.png,וַיֹּאמֶר לְתַלְמִידָיו לְהַעֲמִיד לוֹ אֵלָיו עַמֻּד תָּם בֶּן יוֹנוּ,,1,verse 9: Final word יוֹנוּ - transcribed visible nikud exactly,000024.png
mark,4,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000032.png,וְאַחֵד נָפַל בַּקּוֹצִים וַיַּעֲלוּ הַקּוֹצִים וַיְחַנְּקוּהוּ וּמַיִם לֹא נָתַן פְּרִי עָלָה וְצוּבַת וְעָלָה,,1,"וְצוּבַת - second-to-last word, unusual form",000032.png
mark,4,19,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000036.png,וְנִדְגְּאוֹת הַצֹּאנִם הֵרָה וּמִזְבַּחַת חָחוֹן וּמִזַּמְּדֵי עֵינֵי עַל אַחֲדֵיהֶם יְבוֹאוּ בְּתוֹסְפֶּת אֱת הַדָּבָר וּמָחוּלָא יִשְׁטֶה,,1,"Verse 19: Complex vocalization, some letters unclear due to printing quality",000036.png
mark,4,25,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000036.png,כִּי כָל אֲשֶׁר הָיָה לוֹ יִנָּתֵן לוֹ וְנֹאסֵף לוֹ דִבְּרֵי גַם אֶת־אֲשֶׁר לוֹ יִקֵּח מִמֶּנּוּ,,1,Verse 25: Some vocalization marks are faint or unclear,000036.png
mark,5,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000042.png,וַיִּזְעַק בְּקוֹל גָּדוֹל לֵאמֹר מַה־לִּי וָלָךְ יֵשׁוּעַ בֶּן־אֱלֹהֵי הָעֶלְיוֹן אַשְׁבִּיעֲךָ בֵּאלֹהִים אַל־תְּשַׁמְּעֵנִי,,1,אַשְׁבִּיעֲךָ,000042.png
mark,5,37,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000052.png,וְלֹא הָיְתָה אִישׁ לָבוֹא אַחֲרֵי כִּי אִם אֶת־פִּיּתֵא בְּיַעֲקֹב יִרְתֵּן אַת יַעֲקֹב,,1,"verse 37: word 'פִּיּתֵא' - unusual lexical form, transcribed exactly as visible",000052.png
mark,5,41,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000052.png,וַיְתַפֵּשׂ בְּיַד הַנַּעֲרָה וַיֹּאמֶר לָהּ טַלִיתָא קוּמִי וְהוּא מִתַּרְגֵּם אֲנִי לָךְ קוֹמִי,,1,"verse 41: 'טַלִיתָא' - Aramaic transliteration, transcribed as visible",000052.png
mark,6,9,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000056.png,כִּי אִם לְהַנְעִיל אֵת מַעֲנִילִים וְלֹא לִלְבּשׁ שְׁנֵי שָׁנִים כַּנַּוָת,,1,"Verse 9: Partial verse, vocalization uncertain in several words",000056.png
mark,6,10,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000056.png,וַיֹּאמֶר לָהֶם אֶל־בַּיִת בְּאֵיכָה יְהוּדָה שֵׁם שֵׁם עַד כִּי נַפְשַׁא מִשָּׁם,,1,"Verse 10: Multiple problematic readings, especially 'נַפְשַׁא'",000056.png
mark,6,11,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000056.png,וְכָל אֲשֶׁר לֹא יְהוּדָה אֶתְכֶם וְלֹא יִשְׁמְעוּ אֶתְכֶם שָׁאוּ מִשָּׁם וְהַנְעֲרוּ גַּם אֶת־עָפָר אֲשֶׁר תַּחַת רַגְלֵיכֶם לְעֵדוּת לָהֶם אָמַר אֲנִי אֹמֵר לָכֶם מְדַרְבָּה תִּהְיֶה סְדוֹם וַעֲמוֹרָה בַּיּוֹם דִּין מִצַּיִד לְסִיר מִסְּעָה הַהִיא,,2,"Verse 11: Very long verse with multiple uncertain readings | Particularly uncertain: 'מְדַרְבָּה', 'מִצַּיִד לְסִיר מִסְּעָה'",000056.png
mark,6,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000056.png,וְהָיָה הַקּוֹרֵא לַשִׁבְעָנִים וַעֲשַׁרְתּוּן,,1,"Verse 12: Short verse, last word uncertain",000056.png
mark,6,48,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000068.png,וַיִּקְרָא אֶל־הָעָם וַיֹּאמֶר אֲלֵיהֶם רְאוּ כִּי הַיְהוֹדִים כֹּה לָהֶם הַחֵץ וְהַמִּשְׁנֶה תַאֲבִיעִים נִתְלָה בָּא אֶלָיִם בִּימוֹלָו עַל־יָהֵם וְאָהֲבָה לַעֲבֹד אוֹתָם,,1,verse 48: some characters unclear due to print quality,000068.png
mark,8,29,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000088.png,וְהוּא אָמַר לָהֶם וְאַתֶּם מִי אֲנִי אָמַר לָהֶם אֹמְרִים כִּי אַתָּה יֵשׁוּעַ מָשִׁיחַ בְּחִירַתּוֹ אַל־הוּא וְתַגִּיד,,1,The word 'מָשִׁיחַ' appears with unusual vocalization,000088.png
mark,9,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000096.png,כִּי נֵּעוֹל נֶאֱבַד לֶחֶם אֱלֹהֵינוּ יָבוֹא בְּרֵאשׁוֹנָה וִישׁוּבֵב כָּל־כַּן־אֲשֶׁר נִכְתַּב עַל־הָאָדָם כָּל־יָד יִבְעַר יִבְעֶה וְיֵעָנֶה,,1,"verse 12: complex vocalization on multiple words, some marks difficult to distinguish clearly",000096.png
mark,11,21,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000128.png,וַיָּשָׁב פֵּיטֵר יַאֲמֹר לוֹ רַבִּי רְאֵה וְהַתְּאֵנָה אֲשֶׁר אָרַת יְבֵשָׁה,,1,פֵּיטֵר - first vowel could be Tsere or Segol,000128.png
mark,12,26,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000140.png,וְעַל הַמֵּתִים כִּי יָקוּמוּ הֲלֹא קְרָאתֶם בְּסֵפֶר מֹשֶׁה בְּסִפּוּר הַסְּנֶה לֵאמֹר וַיֹּאמֶר יְהוָֹה אֱלֹהִים מִתּוֹךְ הַסְּנֶה וַיֹּאמַד אָנֹכִי אֱלֹהֵי אַבְרָהָם וֵאלֹהֵי יִצְחָק וֵאלֹהֵי יַעֲקֹב,,1,Line 26 contains a very long verse spanning multiple text blocks,000140.png
mark,13,2,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000148.png,וַיֹּאמְרוּ שִׁמְעוּ אֶת־בְּנֵי יִשְׂרָאֵל נַעֲשֶׂה וַיֹּאמֶר לוֹ הָרוֹאֶה אֲנִי אֶת־בְּנֵי הָאֱלֹהִים הַאֵלֶּה הָרוֹאֵי עַל אֲבִי עַל־אֲבִי עַל־מַלְכוּת אֲשֶׁר לֹא נֶחֱרַם,,3,Line 2: Text heavily damaged and partially illegible | Multiple words unclear due to print quality | Nikud marks difficult to distinguish in several positions,000148.png
mark,13,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000148.png,וַיִּשָּׁבְחוּ עַל־הָהָר מִזְרָחָה לְבַד הַחֵיבֶל שָׁאוֹל לוֹ בְּלַבָּדִים לִפֵּה בְּיַעֲקֹב וְיַתֵּחַ אֶמְדָּעִים,,2,Line 3: Several words unclear | Nikud marks ambiguous in multiple positions,000148.png
mark,13,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/mark/000148.png,אָבִי לָנוּ בֵּין הָאָדָם בּוּמָה הָאוֹת מִי־בָכָל שָׁאוֹל לוֹ בְּלַבָּדִים הֵיא בְּנַי הַמְלָכִים בַּאֲבָם,,2,Line 4: Text quality poor | Several consonants and nikud marks unclear,000148.png
