book,chapter,verse,huggingface_image_link,current_text,corrected_text,uncertainty_count,uncertainties,images
john,19,23,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john/000234.png,וַאֲנָשֵׁי מִלְחָמָה כְּאֲשֶׁר הוּקְדָּשׁוּ אֶת־יֵשׁוּעַ לָקָחוּ אֶת־בְּגָדָיו וַיַּעֲשׂוּ אַרְבָּעָה חֲלָקִים לְאִישׁ אִישׁ אֶשֶׁר לַחַלְקוֹ גִּדֵּר חֲלַק אֶחָד וְאֶת תְּכַתֶּנֶת כְּתֹנֶת וַתְּכַתֶּנֶת בְּלִי חוּט בְּמַעֲלֹתוֹ עַד־לְמַטָּה כְּלֻלָה אָרֻגָה,,4,"verse 23: Very long verse with complex vocalization | verse 23: 'הוּקְדָּשׁוּ' - multiple dagesh marks, difficult to verify all | verse 23: 'תְּכַתֶּנֶת' appears twice with slight variations - transcribed as visible | verse 23: Final word 'אָרֻגָה' - last vowel unclear",000234.png
john,19,25,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john/000234.png,וַיַּעַמְדוּ אֶל־הַצְּלוּב יֵשׁוּעַ אִמּוֹ וַאֲחוֹת אִמּוֹ מִרְיָם כְּלוֹפַא וּמִרְיָם מַגְדָּלָנִית,,2,"verse 25: 'כְּלוֹפַא' - proper name, vocalization uncertain | verse 25: 'מַגְדָּלָנִית' - final vowels difficult to verify",000234.png
john,19,26,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john/000234.png,יֵשׁוּעַ כִּרְאוֹתוֹ אֶת־אִמּוֹ וְאֶת הַתַּלְמִיד אֲשֶׁר אָהֲבוֹ עָמֵד אָמַר לְאִמּוֹ אִשָּׁה הִנֵּה בִנֵךְ,,1,verse 26: 'כִרְאוֹתוֹ' - initial vowels need verification,000234.png
john,21,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/john/000252.png,וַיֹּאמֶר לָהֶם יֵשׁוּעַ בֹּאוּ אִרְכוּ וְהַתַּלְמִידִים רֵאשׁ לֹא הָיָה אֲשֶׁר מַלֵּא לְבוֹ לִשְׁאֹל אוֹתוֹ מִי אַתָּה כִּי יָדְעוּ כִּי אֵל רְחוֹקָא,,2,Verse 12: The word 'רֵאשׁ' appears to be 'רֵאשׁ' but context suggests it might be a variant spelling or textual variation | Verse 12: Final word 'רְחוֹקָא' has unusual ending - transcribed as visible,000252.png
jude,1,1,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/jude/000002.png,יְהוּדָה עֶבֶד יֵשׁוּעַ הַמָּשִׁיחַ וְאָחִי יַעֲקֹב לְאֵשֶׁר בֵּאלֹהִים הָאָב נִקְדָּשִׁים רִבְשׁוּעַ הַמָּשִׁיחַ נִקְרָאִים וְנִגְנֹּבִים וְהָמַּח,,2,Word after 'וְנִקְדָּשִׁים' is unclear - appears to be 'רִבְשׁוּעַ' but may be 'וּבְיֵשׁוּעַ' | Final word appears incomplete - 'וְהָמַּח' may continue on next line,000002.png
jude,1,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/jude/000002.png,אַהוּבִי בְּרַצּוֹתִי בְּלַהַּ נֹחֲבָה וְנִצְעָה לִכְתֹּב אֲלֵיכֶם עַל הַיְשׁוּעָה הַנְּחֶלֶת לָנוּ לַחֲמַת יְהוָֹה עַל הָאֱמוּנָה אֲשֶׁר בְּפַעַם אֲחַת נִתְּנָה לַקְדוֹשִׁים,,4,Word 'בְּרַצּוֹתִי' - Dagesh in Tsade uncertain | Word 'בְּלַהַּ' appears unusual - may be 'בְּלָהַּ' | Word 'נֹחֲבָה' unclear - may be 'נָדָבָה' or similar | Word 'וְנִצְעָה' uncertain - may be 'וְנֶעְצָה' or 'וַנִּצְעֶה',000002.png
jude,1,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/jude/000002.png,כִּי־בָאוּ בַּמִּרְמָה אֲנָשִׁים אֲשֶׁר מִקֶּדֶם נִכְתְּבוּ אֶל־מִשְׁפָּט זֶה רְשָׁעִים אֲשֶׁר בְּפַעַם אֲחַת נִתְּנָה הַתְּשׁוּעָה אֱלֹהֵינוּ הוֹפְכִים לְזִמָּה וּבַאֲדוֹן יְהוָֹה אֱלֹהֵינוּ וּבְאֲדֹנֵינוּ יֵשׁוּעַ הַמָּשִׁיחַ מְכַחֲשִׁים,,2,Word 'הַתְּשׁוּעָה' - first letter may be 'חֶ' not 'הַ' | Word 'לְזִמָּה' - Dagesh in Mem uncertain,000002.png
jude,1,13,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/jude/000006.png,כִּמְיֵי חֵמָה רֹגְלֵי וַיָּסַר מְסִיג אֶת־פֹּשֵׁה נַפְשָׁם כּוֹכְבֵי לְאִישׁ גָּעַר אֲפֵל תּוֹשַׁר אֲבִלוֹת לָעוֹלָם,,1,The word 'וַיָּסַר' appears to have unusual vocalization,000006.png
jude,1,24,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/jude/000010.png,וְלָא אֲשֶׁר יָכֹל לְנַצֵּץ אֶתְכֶם לְבִלְתִּי נֹשֶׁל וּלְהַעֲמִידְכֶם נֶגֶד כְּבוֹדוֹ תָמִימִים כֹּל־מוּם פְּעָלִישׁוּעַ בְּיֵשׁוּעַ אֲדוֹנֵינוּ יֵשׁוּעַ הַמָּשִׁיחַ,,2,Verse 24: Word 'פְּעָלִישׁוּעַ' appears to be compressed or merged - uncertain if this is one word or multiple words | Verse 24: Complex word structure with multiple potential segmentations,000010.png
luke,3,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000040.png,וַיְשֻׁבְרוּ תַּעַנְשֵׁבוּ וַיָּשִׁיבוּ כֻלָּם עַל־לִבָּם עַל־יוֹחָנָן בֶּן־הוּא יִי הַמָּשִׁיחַ,,1,verse 15 has multiple uncertain readings,000040.png
luke,5,35,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000070.png,וְיָבוֹאוּ יָמִים אָדְב יִנָּשֶׂא וְהִתָּה מֵאֲהֵם אוֹ יִצּוֹמוּ בַּיָּמִים הָאֵלֶּה,,3,"וְיָבוֹאוּ - first word unclear due to print quality | אָדְב - unclear vocalization | מֵאֲהֵם - unusual form, possibly מֵאִתָּם expected",000070.png
luke,6,34,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000082.png,וְאִם תַּלְוּוּ לַאֲשֶׁר תְּקַוּוּ לְקַחַת תּוֹדוֹת מָה יִהְיֶה לָכֶם כִּי גַם הַחֲטָאִים יַלְוֶיל־לָהֶם לַחֲטָאִים לַעֲשׂוֹתָם גַּם כֵּן,,2,"Verse 34: 'יַלְוֶיל־לָהֶם' - unusual form, transcribed as visible with makaf | Verse 34: 'לַעֲשׂוֹתָם' - transcribed as visible",000082.png
luke,7,11,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000092.png,וַיְהִי בְּיוֹם אַחַר מִזֶּה הָלַךְ לְעִיר נִשְׁמָה נָעִים וַיֵּלְכוּ עִמּוֹ אַחֲרֵי תַּלְמִידָיו לִקְהַל לֵב,,2,נָעִים - possible alternate vocalization | לִקְהַל לֵב - final phrase unclear,000092.png
luke,7,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000092.png,וּבְאַשֶׁר הִקְרִיב לִפְנֵי הָעִיר וְהִנֵּה נָשְׂאוּ מֵת בָּר חַיָּהּ לְאַמּוֹ אַלְמָנָה עִמָּהּ לֵב מִן הָעִיר נִבְנָה,,1,בָּר חַיָּהּ - possible compound or name,000092.png
luke,7,17,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000092.png,וַיֵּצֵא הַדָּבָר הַזֶּה עַל־יהוּדָה עָלָיו וּבְכָל הַכָּבֵד,,1,"הַכָּבֵד - final word unclear, possible printing irregularity",000092.png
luke,8,37,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000114.png,וַיִּשְׁאֲלוּהוּ כָל־קְהַל כְּבַר הַגְּדָרִים לָלֶכֶת מֵעַמָּם כִּי־יָדְעוּ גְבַר־הָיְתָה עֲלֵיהֶם כִּי־עַל־כֵּן הַסְּפִינָה יָשֻׁב מֵאוֹתָם,,1,Verse 37: כְּבַר vs כָּל־בְּאַר - possible confusion due to ink density,000114.png
luke,15,8,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000212.png,אוֹ אִשָּׁה לְמִי יִדִּיעַ לָהּ זְהוּבִים עֲשָׂרָה אִם־הָאֹבֵד זָהוּב אֶחָד הֲלֹא תַדְלִיק אֶת־הַנֵּר וְתִכְבַּד בְּמַטְאֲטֵא אֶת־בֵּיתָה וּתְבַקֵּשׁ בִּכְלֹת עָד־הַבִּיא עַד־עֲבַד־אֵל הַנְּבִיאִים,,1,verse 8 has unusually long text and may contain transcription errors in the final phrase,000212.png
luke,16,19,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000226.png,אָדָם אֶחָד הָיָה עוֹשִׁיר לְבוֹשׁ אַרְגָּמָן וְשֵׁשׁ וְתַחְלֵת שַׁעֲעֵי יוֹמִשְׁתֵּיק לֵב־בְּחֻצַּות יוֹם־עַד־מְאֹד,,1,Verse 19: Complex word with multiple possible readings - וְתַחְלֵת שַׁעֲעֵי יוֹמִשְׁתֵּיק - requires verification,000226.png
luke,16,20,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000226.png,וְהִנֵּה אִישׁ מִסְכֵּן נִשׁוּב לָאֵנוֹד אֲשֶׁר הֻשְׁלַךְ אֶל־שַׁעֲרוֹ וְהוּא בֶּן־שְׁחִיו אֲבַעְבֻּעוֹת בּוֹרוֹת,,1,"Verse 20: Unusual word forms - מִסְכֵּן נִשׁוּב, אֲבַעְבֻּעוֹת - requires careful verification",000226.png
luke,20,23,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000270.png,וַיֵּדַע כִּי־יְדַעַע בְּעָרְמָתֵם אָמֵר אֲלֵיהֶם לָמָּה תְנַסּוּנִי,,1,"יְדַעַע - unusual doubled Ayin, transcribed as visible",000270.png
luke,20,46,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000276.png,הִשָּׁמְרוּ לָכֶם מִן־הַסֹּפְרִים אֲשֶׁר חָפֵץ לְהִתְהַלֵּךְ בְּאַדֶּרֶת וְאֹהֲבוּ אֶת־הַבְּרָכוֹת בַּשְּׁוָקִים וְאֶת־מֹשָׁבוֹת רֹאשׁוֹנָה בַּעֲדָתָיו וְאֶת־מְקוֹמֹת רֹאשׁוֹנָה בַּמִּסְבָּב בִּשְׁאֵרֵי הַזְּעִירֵב,,3,verse 46: בַּשְּׁוָקִים - second word's final mem - possible printing variant | verse 46: בַּמִּסְבָּב - final bet has unusual form | verse 46: בִּשְׁאֵרֵי הַזְּעִירֵב - final phrase has unusual spacing and vocalization,000276.png
luke,20,47,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000276.png,אֲשֶׁר יֹאכֵלוּ אֶת־בָּתֵּי הָאַלְמָנוֹת וּבַעֲלִילוֹת יַדְבְּרִים תְּפִלּוֹתָם נָמָה בַמִּשְׁפָּט יִהְיוּ הֲקֵל,,2,"verse 47: נָמָה - vocalization uncertain, unusual form | verse 47: הֲקֵל - final word vocalization may be variant",000276.png
luke,21,2,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000276.png,וַיֵּרֶא גַּם אֶת־אַלְמָנָה אַחַת מִשְׁכֵּנַת לְהַשְׁלִיךְ שָׁמָּה שְׁנֵי מִינִי,,1,verse 2: מִינִי - final word appears incomplete (visible portion),000276.png
luke,21,7,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000278.png,וַיִּשְׁאָלוּ לוֹ לֵאמֹר רַבִּי וּמָתַי יִהְיֶה הָאֵלֶּה הַזֹּאת וְאֵיזֶה וְתֹאת קָרוֹב עֵת יֵעָשׂוּ אֶחָרִים,,1,verse 7 has complex word boundaries and unclear spacing in several locations,000278.png
luke,21,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000280.png,וְלִפְנֵ֣י כֹּל־אֵ֗לֶּה יִשְׁלְח֤וּ אֱלֹהִים֙ אֶת־יְדֵיהֶ֔ם וַיִּדְפּ֖וּ אֲבִהֶ֑ם וְהִסִּ֤ירוּ אֶתְכֶם֙ בְּיַ֣ד הַמְּלֵדָ֔ה וּבְמִטְּרוֹת֙ וַיִּסְגְּר֣וּ אֶתְכֶ֔ם אֶל־מִשְׁמְּלֵי֙ נַעֲטָאוֹת֔ בַּעֲב֖וּר שְׁמִֽי׃,,4,Verse 12 is significantly longer than typical verses and contains several complex word forms | The word 'הַמְּלֵדָה' has uncertain vocalization | The word 'מִשְׁמְּלֵי' may have alternative reading | The word 'נַעֲטָאוֹת' appears to be a non-standard form,000280.png
luke,21,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000280.png,כִּ֚י אָנֹ֣כִי אֶתֵּ֣ן לָכֶם֮ אֶת־פֶּ֒ה֒ וְתִכְכוּמָ֗ה אֲשֶׁ֤ר לֹא־יוּכְלוּ֙ לְדַבֵּ֔ר אֲלֵיכֶם֙ בָּ֔ה כֹּֽל־צָרֵיכֶ֖ם עֲלֵיכֶֽם׃,,1,The word 'וְתִכְכוּמָה' has uncertain reading - may be 'וְתִכְמָה' or similar variant,000280.png
luke,21,16,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000280.png,כִּ֣י תִמְּסְר֣וּ גַּם֩ מֵֽאֲבוֹתֵיכֶם֙ וּמֵֽאַחֵיכֶ֜ם וְקַרֹבִים֙ וְיָמִ֔יתוּ בָּהֶֽם׃,,1,The word 'וְקַרֹבִים' may have alternative vocalization,000280.png
luke,21,28,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000284.png,וּבְהַחֵל לִהְיוֹת כָּל־הָאֵלֶּה הִכּוֹנְנוּ וְשְׂאוּ רָאשֵׁיכֶם כִּי קְרוֹבָה בְּתוֹכֲכֶם,,1,בְּתוֹכֲכֶם - possibly בְּתוֹכְכֶם,000284.png
luke,21,29,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000284.png,וַיֹּאמֶר לָהֶם אֶת הַמָּשָׁל וּמַשְׁשִׁיטוּ אֶת נַעֲוָה וְכָל־הָעֲצוּם,,1,"וּמַשְׁשִׁיטוּ - uncertain reading, unusual form",000284.png
luke,21,30,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000286.png,כַּאֲשֶׁר יוֹלְדוּ אֵיל רָאָה הַדֹּעֲנִי מֵהֶם כִּי עֵץ קָרוֹב הַקָּצִיר,,3,Verse 30: Second word unclear - could be יוֹלְדוּ or similar form | Verse 30: Third word רָאָה visibility uncertain | Verse 30: Word הַדֹּעֲנִי uncertain - possible דּוֹעֲנִי or similar,000286.png
luke,21,31,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000286.png,לְכָה גַם אַתֶּם כַּאֲשֶׁר תִּרְאוּ הָאֵלֶּה הַדְּבָרִים כִּי קָרוֹב הִיא מַלְכוּת אֱלֹהִים,,2,Verse 31: First word לְכָה uncertain - possible לָכֵן | Verse 31: Word הַדְּבָרִים - article and vowels need verification,000286.png
luke,21,34,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000286.png,לָכֵן הִשָּׁמְרוּ בְּנַפְשׁוֹתֵיכֶם פֶּן הִכְבַּד לְבַבְכֶם מִזּוֹלְלָה סָבָא וּמִדַּאֲגוֹת הָעוֹלָם הַזֶּה וּבָא עֲלֵיכֶם הַיּוֹם הַהוּא פִּתְאֹם,,2,"Verse 34: מִזּוֹלְלָה uncertain - unusual form, may be specialized term | Verse 34: Multiple compound words with prefixes need careful verification",000286.png
luke,21,36,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000286.png,וְלָכֵן שִׁקְדוּ בְּכָל־עֵת וְהִתְפַּלְלוּ לְמַעַן תּוּשְׁלוּ לִבְרֹחַ מִפְּנֵי כָּל הַדְּבָרִים לְהִנָּצֵל לַעֲמֹד לִפְנֵי בֶן־הָאָדָם,,2,"Verse 36: תּוּשְׁלוּ - unusual form, verification needed | Verse 36: לְהִנָּצֵל - vowel pattern under נ uncertain",000286.png
luke,22,18,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000292.png,כִּי אֹמֵר אֲנִי לָכֶם כִּי־אַרְצֶנִי שָׁתָה מֵעַתָּה עַד כִּי־תָבוֹא מַלְכוּת אֱלֹהִים תָּבוֹא,,1,שָׁתָה - first vowel could be Qamats or Patach,000292.png
luke,22,19,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000292.png,וַיִּקַּח אֶת־הַלֶּחֶם וַיְבָרֶךְ וַיִּפְרֹס וַיִּתֵּן לָהֶם לֵאמֹר אֶת יֵשׁ גּוּפָתִי אֲשֶׁר עֲלֵיכֶם נוֹתֵן אֶת עֲשׂוּ לְזִכְרוֹנִי,,1,"גּוּפָתִי - unusual form, transcribed as visible",000292.png
luke,23,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000312.png,וְגַם לֹא הֵרוֹדֵס כִּי שְׁלָחַנוֹ אַתְּכֶם אֵלָיו וְהִנֵּה אֵינְנוּ בַּעֲשׂוֹתוֹ גַם אֶחָד בְּ מִשֻּׁבְת יְהוֹת לוֹ,,1,word sequence near end: בְּ מִשֻּׁבְת - spacing and vocalization unclear,000312.png
luke,23,19,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000312.png,אֲשֶׁר עַל־צְלוֹת נַעֲשָׂה בָּעִיר וַיְּרַצֵּחַ בַּמִּשְׂטֵר,,1,"word 2: עַל־צְלוֹת - unusual form, verify vocalization",000312.png
luke,23,55,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000322.png,וְהַנָּשִׁים אֲשֶׁר הָלְכוּ אַחֲרָיו מִגָּלִיל בָּאוּ וַיִּרְאוּ אֵת הַקָּבֶר וְאֵיכָכָה הֻשַּׁם גּוּפוֹ,,1,וְאֵיכָכָה - double kaf uncertain,000322.png
luke,24,9,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000326.png,וַתֵּחֹזַרְנָה מִן־נַעֲבָר וַתַּגֵּדְנָה זֹה כָּל־הַדְּבָרִים הָאֵלָּה לַעֲשַׂת וְלִגְאַחֲרִים כֻּלָּם,,2,"נַעֲבָר - verify this form carefully | לִגְאַחֲרִים - unusual form, verify each letter and nikud",000326.png
luke,24,11,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000326.png,וַיְרָאוּ בְּעֵינֵיהֶם כְּמוֹ יָצֵר פְּשִׁילוֹת דִּבְרֵיהֶן וְלֹא הֶאֱמִינוּ לָהֶם,,1,"פְּשִׁילוֹת - unusual word, verify each letter carefully",000326.png
luke,24,39,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/luke/000334.png,רְאוּ אֵת־יָדַי וְאֵת רַגְלַי כִּי אֲנִי הוּא מִישׁוּנִי וּרְאוּ כִּי רוּחַ בָּשָׂר וַעֲצָמִים אֵין לוֹ כַּאֲשֶׁר אַתֶּם כִּי לֹא־תִמְצָא אֶנִּי בָכֶם וְאֵין אָתָם כִּי לֹא־תִהְיוּ כִּי רוּחַ בָּשָׂר לֹא־תִהְיֶה,,1,verse_39_is_very_long_and_may_have_transcription_issues_due_to_complex_layout,000334.png
revelation,1,4,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000002.png,יוֹחָנָן לְשִׁבְעָ קְהִלּוֹת שֶׁנָּה בְאַסְיָה הַחֶסֶד לָכֶם וְשָׁלוֹם מֵאֲשֶׁר הֹוֶה יִהְיֶה וְהָיָה וּמֵרוּחַ רְוָחוֹת יִהְיֶה וְהָיָה וּשְׁבַע רְווּחוֹת אֲשֶׁר נֶגֶד לְפָנֵי כִסְאוֹ,,1,Verse 4: Multiple instances of 'רְוָחוֹת' and 'רְווּחוֹת' - transcribed as visible but may need verification,000002.png
revelation,1,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000006.png,וְרַגְלָיו כַּיּוֹ פִּיטִיר נָחָשֶׁת בְּתַנּוּר יָקוֹל יָקוֹל מַיִם רַבִּים,,1,פִּיטִיר,000006.png
revelation,1,16,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000006.png,וַיְהִי דְמוֹנֶה הֶגֶל כּוֹ שִׁבְעָה כּוֹכָבִים וּמִפִּי יוֹצֵאת הָרֶב פִּיפִיּוֹת נַחַת וּמַרְאֵת מַרְאֵת פָּנָיו כָּאוֹר נָחַשׁ בִּגְבוּרָתוֹ,,2,דְמוֹנֶה | הֶגֶל,000006.png
revelation,2,13,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000012.png,יָדַעְתִּי אֶת־מַעֲשֶׂיךָ וְאֵת טוֹבְךָ בַּאֲשֶׁר כִּסֵּא הַשָּׂטָן וּבְשָׁמִי וְלֹא כָחַשְׁתָּ אֶת־אֱמוּנָתִי גַּם בַּיָּמִים אֲשֶׁר שָׁם שׁוֹכֵן הַשָּׂטָן,,2,מַעֲשֶׂיךָ - Aleph with Hataf-Pataj or Pataj unclear | טוֹבְךָ - uncertain vocalization,000012.png
revelation,2,24,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000016.png,וְאֵלֵיכֶם אֲנִי אֹמֵר אֲשֶׁר בְּתוּאֲתִירָא בִּכָּה לְכָל אֲשֶׁר לֹא לָקְחוּ אֶת־הוֹרָה הַזֹּאת וְלֹא יָדְעוּ עָמֵּק שַׁטָּנָה כִּבְרֵי לֹא אַשְׂוֶה עֲלֵיכֶם עַל־אֶחָד,,1,Some characters in verse 24 are very small and unclear,000016.png
revelation,5,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000034.png,לֵאמֹר בְּקוֹל גָּדוֹל שָׁוֶה לְכַבֵּשׁ הַנִּזְבָּח לָקַחַת כֹּחַ וְעשֶׁר וְחָכְמָה וּגְבוּרָה וְכָבוֹד וְהוֹדֵר וִיהוּדָה,,1,"וִיהוּדָה - final word unclear, possible variant or printing anomaly",000034.png
revelation,11,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000064.png,וְאֶת־שְׁנֵי עֵדַי נֶהְפְּכָא אֱלֶּה לִנְבִיאִים מְעֻטִים וְהֵמָּה יְנַבְּאוּ יוֹם שְׁלֹשִׁים וּשְׁנַיִם וּמָאתַיִם אֲרֻבָּעִים שַׂקִּים,,2,Verse 3: The word 'נֶהְפְּכָא' appears unusual - possible Aramaic influence or variant spelling | Verse 3: 'מְעֻטִים' - uncertain if this is the intended reading; may be a variant form,000064.png
revelation,14,1,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000084.png,וָאֵרָאָה וְהִנֵּה כֶבֶשׂ עֹמֵד עַל־הַר־צִיּוֹן וְעִמּוֹ קָהָל אַלְפִים אֲשֶׁר לָמוּ שְׁמוֹ וְשֵׁם אָבִיו כָּתוּב עַל־מִצְחוֹתָם,,1,קָהָל,000084.png
revelation,14,3,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000086.png,וַיָּשִׁירוּ כְּמוֹ שִׁיר חָדָשׁ לִפְנֵי הַכִּסֵּא וְלִפְנֵי אַרְבַּע חַיּוֹת וְאֵשׁ לֹא יָכֹל לִלְמוֹד אֶת־הַשִּׁיר כִּי אִם (קמ״ד) אַלְפִים אִישׁ הַנִּקְנִים מִדָּהָאָרֶץ,,1,קמ״ד in parentheses,000086.png
revelation,14,6,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000086.png,וָאֵרְאָה מַלְאָךְ אַחֵר דֹּאֶה בְּתוֹךְ הַשָּׁמַיִם וְהַהֵי לוֹ בְּשׂוֹרַת עוֹלָם לְבַשֵּׂר אֶת־הַשֵּׁבֵי תֵבֵל וְלִי־הָאֵי וּמִטֶּה וְלָשׁוֹן וָעָם,,1,דֹּאֶה possibly דָּאֶה,000086.png
revelation,14,12,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000090.png,וּבָה הַנְחַלָה הַקְדוֹשִׁים הִיא וְנִבָּה נִשְׁפַּךְ בִּמְקוֹת אֱלֹהִים וֵאֱמוּנָה יְשׁוּעַ,,3,"Verse 12: First word unclear - could be וּבָה or גּוֹבָה | Verse 12: Word הַקְדוֹשִׁים partially visible, may be incomplete transcription | Verse 12: Final word יְשׁוּעַ - nikud on ע uncertain",000090.png
revelation,14,13,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000090.png,וּשְׁמַעְתִּי קוֹל בַּשָּׁמַיִם לֵאמֹר אֲלֵיכֶם אֲשֶׁרֵי הַמֵּתִים אֲשֶׁר פָּרְתּוּ מֵתוּ בַּעֲשֹׂת אֲמָרִים הָרוּחַ כִּי יִנּוּחוּ מִיגִיעֵיהֶם וּמַעֲשֵׂיהֶם יָבוֹא אִתָּם,,3,Verse 13: Word אֲלֵיכֶם - nikud pattern unclear | Verse 13: Word פָּרְתּוּ uncertain - may be different root | Verse 13: Word מִיגִיעֵיהֶם - yod or vav uncertain,000090.png
revelation,14,14,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000090.png,וָאֶרְאֶה וְהִנֵּה עָנַן לָבָן נִשָּׁא וְעַל הֶעָנָן יוֹשֵׁב כִּדְמוּת בַּר אָדָם וְעַל רֹאשׁוֹ עֲטֶרֶת זָהָב וּבְיָדוֹ מַגַּל חָרוּץ,,2,Verse 14: Word נִשָּׁא - dagesh and nikud verification needed | Verse 14: Word חָרוּץ - final letter and nikud unclear,000090.png
revelation,14,15,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000090.png,וּמַלְאָךְ אַחֵר יָצָא מִן הַהֵיכָל נָקְרָא בְּקוֹל גָּדוֹל אֶל אֲשֶׁר יָשַׁב עַל הֶעָנָן שְׁלַח מַגָּלְךָ מִבַּלּוֹי קְצוֹר כִּי בָא קֵץ כִּי נָגְבוּ קְצִיר הָאָרֶץ,,3,"Verse 15: Word נָקְרָא - nikud unclear, may be different vowel pattern | Verse 15: Word מִבַּלּוֹי unusual form - verification needed | Verse 15: Word נָגְבוּ uncertain - may be different root",000090.png
revelation,14,16,https://huggingface.co/datasets/jhonnyisaacc/hutter/resolve/main/hebrew/revelation/000090.png,וְהַיּוֹשֵׁב עַל הֶעָנָן הֵשִׁיב אֶת־מַגָּלוֹ אֶל הָאָרֶץ וַיִּקָּצֵר הָאָרֶץ,,2,Verse 16: Word הֵשִׁיב - shin vs sin uncertain | Verse 16: Final word וַיִּקָּצֵר - dagesh verification needed,000090.png
